FeatureID,FeatureName,Cluster 8 Average,Log2 Fold Change,P-Value
ENSG00000214402,LCNL1,0.2289458450094519,4.885333434641024,2.927086988968257e-23
ENSG00000151376,ME3,0.2961593040947956,4.453490352996823,3.257071242544413e-23
ENSG00000164107,HAND2,0.22264458322020092,4.718528595035291,1.1576843753957183e-22
ENSG00000164619,BMPER,0.13022607697785335,5.394914123520042,1.7701329115813913e-21
ENSG00000130844,ZNF331,0.5188038873149965,4.070660975686437,8.810913704199262e-21
ENSG00000159899,NPR2,0.15543112413485724,4.625988787956292,1.1985022823008489e-19
ENSG00000134532,SOX5,0.28985804230554457,4.142296333631588,3.728036316800738e-19
ENSG00000184160,ADRA2C,0.21004205964169897,4.372238685552146,5.931348079366862e-19
ENSG00000127241,MASP1,0.14912986234560627,4.909487296349801,6.828077264394143e-19
ENSG00000056487,PHF21B,0.084016824,5.734544220140865,7.3202435405291e-19
ENSG00000185988,PLK5,0.086117244,5.894840520385399,1.0899795804158414e-18
ENSG00000064205,CCN5,0.17223448890619317,4.618175900134915,1.0899795804158414e-18
ENSG00000103241,FOXF1,0.1428286005563553,4.5574095907827346,1.4091725072501955e-17
ENSG00000101463,SYNDIG1,0.077715562,5.707381889,4.936314241094721e-17
ENSG00000140416,TPM1,2.1235252229775767,3.584832796551586,6.583811577908449e-17
ENSG00000182752,PAPPA,0.19743953606319703,4.290224338005126,8.211264733569518e-17
ENSG00000006071,ABCC8,0.050410094,6.868845311852454,8.227546175178039e-17
ENSG00000168490,PHYHIP,0.067213459,5.503848495073207,1.543038883810858e-16
ENSG00000100234,TIMP3,0.9367875860019774,3.650608520007318,2.1368649969927216e-16
ENSG00000113231,PDE8B,0.1260252357850194,4.433260435169526,2.2940429767937687e-16
ENSG00000185532,PRKG1,0.4494900076332358,3.706395431,2.3622188939550923e-16
ENSG00000107984,DKK1,0.1029206092244325,5.332792411612245,2.423615933828192e-16
ENSG00000166016,ABTB2,0.3276656130410504,3.788969915052567,2.602097858197365e-16
ENSG00000072952,MRVI1,0.2709542569377917,3.8044134392574565,5.921615608654541e-16
ENSG00000205517,RGL3,0.1428286005563553,4.4266229832473805,6.560930527004899e-16
ENSG00000124749,COL21A1,0.2247450038166179,3.970887841013944,6.984029482778398e-16
ENSG00000171791,BCL2,0.5251051491042474,3.567176055948893,8.862316973968604e-16
ENSG00000019144,PHLDB1,0.5965194493824251,3.5318103245748844,1.6427266349749966e-15
ENSG00000100968,NFATC4,0.37387486616222415,3.608668228056537,2.5695094564003527e-15
ENSG00000007237,GAS7,0.46419295180815473,3.558334874394785,3.625307763676473e-15
ENSG00000183770,FOXL2,0.094518927,4.627535677173377,1.722126459964245e-14
ENSG00000135111,TBX3,0.1659332271169422,3.974027548544512,2.242669632428216e-14
ENSG00000108381,ASPA,0.079815983,4.809951622798887,2.242669632428216e-14
ENSG00000180383,DEFB124,0.067213459,5.067749380266532,2.66981670847906e-14
ENSG00000091831,ESR1,0.2625525745521237,3.675574200035671,3.4453978262976304e-14
ENSG00000106772,PRUNE2,0.11132229161010046,4.560337732727414,3.5404016597510956e-14
ENSG00000139910,NOVA1,0.10922187101368347,4.533370685127145,5.0334001155903796e-14
ENSG00000165646,SLC18A2,0.11132229161010046,4.406986955820618,6.254444694952679e-14
ENSG00000283703,VSIG10L2,0.056711356103258725,5.830710182965683,6.254444694952679e-14
ENSG00000128918,ALDH1A2,0.1029206092244325,4.308130357377976,1.1488207874200482e-13
ENSG00000159674,SPON2,0.7708543588850352,3.4042551702189265,1.476131551120364e-13
ENSG00000166165,CKB,0.9934989421052361,3.386492593491182,1.587787092020685e-13
ENSG00000166292,TMEM100,0.063012618,5.2916601617230175,2.007989342755847e-13
ENSG00000102362,SYTL4,0.2709542569377917,3.5777631839178525,2.4966742142235713e-13
ENSG00000156011,PSD3,0.21424290083453296,3.659770556654989,3.4897254006223903e-13
ENSG00000049323,LTBP1,0.21634332143094995,3.603500745,4.16768046488737e-13
ENSG00000143995,MEIS1,0.5398080932791663,3.3401867745242333,4.704434225206646e-13
ENSG00000107954,NEURL1,0.063012618,4.857257337577243,4.704434225206646e-13
ENSG00000164530,PI16,0.077715562,5.335413111771381,7.775527041218757e-13
ENSG00000146966,DENND2A,0.1428286005563553,3.8675391143518305,1.2159383294789851e-12
ENSG00000206262,FOXL2NB,0.073514721,4.694474405378951,1.2789844675725357e-12
ENSG00000185920,PTCH1,0.10922187101368347,4.252469858499837,1.4834981048110822e-12
ENSG00000115461,IGFBP5,0.8989800152664716,3.238503928552212,1.8753161500609007e-12
ENSG00000185630,PBX1,0.5776156640146721,3.2439306857311916,2.378472681906774e-12
ENSG00000084636,COL16A1,1.010302306876572,3.1497618735475488,3.492082812551856e-12
ENSG00000182871,COL18A1,1.5375078765772365,3.1312647843659596,3.492082812551856e-12
ENSG00000106031,HOXA13,0.079815983,4.340466339497667,4.135597747169101e-12
ENSG00000109099,PMP22,0.2604521539557067,3.3654965766849516,6.567128749883294e-12
ENSG00000157388,CACNA1D,0.088217665,4.2182944695037214,6.6469076301719454e-12
ENSG00000136267,DGKB,0.06931388,4.4644550567731205,9.973613698508523e-12
ENSG00000136842,TMOD1,0.10712145041726648,3.9619547162439366,1.054591146461973e-11
ENSG00000138792,ENPEP,0.092418506,4.180789318167195,1.0655679211105868e-11
ENSG00000130700,GATA5,0.037807570735505815,6.335413111771381,1.386824821658081e-11
ENSG00000158859,ADAMTS4,0.7246451057638614,3.240921400112404,1.536841244074627e-11
ENSG00000111452,ADGRD1,0.088217665,4.286681444483973,1.8054909375827755e-11
ENSG00000172935,MRGPRF,0.14492902115277229,3.704656679959288,1.8090777713400192e-11
ENSG00000130164,LDLR,0.6637329084677688,3.162640745,1.8549597097177375e-11
ENSG00000069702,TGFBR3,0.1407281799599383,3.6513864835211223,3.642172740214201e-11
ENSG00000108684,ASIC2,0.044108833,5.362492645827666,4.762309776749012e-11
ENSG00000165072,MAMDC2,0.058811777,5.012580789313906,7.86541024674621e-11
ENSG00000109339,MAPK10,0.13652733876710432,3.541462786872984,1.0319165390418432e-10
ENSG00000187098,MITF,0.11762355339935142,3.6383402447286874,1.3477805093461948e-10
ENSG00000187955,COL14A1,0.12392481518860239,3.5772908660086116,1.9802333740885567e-10
ENSG00000042062,RIPOR3,0.17013406830977618,3.315754586000913,2.734339070549492e-10
ENSG00000017427,IGF1,0.14702944174918928,3.4487368230261892,2.8075958243223687e-10
ENSG00000048342,CC2D2A,0.086117244,3.916866826715398,3.2257858665766327e-10
ENSG00000167371,PRRT2,0.16803364771335919,3.3437354,3.2257858665766327e-10
ENSG00000136717,BIN1,0.26885383634137466,3.129784299684056,3.2997125344625667e-10
ENSG00000178404,CEP295NL,0.17013406830977618,3.3308220340898544,4.813642056492239e-10
ENSG00000111058,ACSS3,0.065113038,4.071183785998695,5.152897135018046e-10
ENSG00000152582,SPEF2,0.11342271220651745,3.5733894283262835,5.405548156379098e-10
ENSG00000168906,MAT2A,1.3001603491821165,2.9229295592618736,5.759349016862163e-10
ENSG00000153707,PTPRD,0.056711356103258725,4.266809297772358,1.052182840333519e-09
ENSG00000184937,WT1,0.0714143,3.89484052,1.052182840333519e-09
ENSG00000109906,ZBTB16,0.23314668620228585,3.161979325,1.052182840333519e-09
ENSG00000130635,COL5A1,1.611022597451831,2.8381207080183852,1.366977130675155e-09
ENSG00000187634,SAMD11,0.06931388,4.208115303513335,1.408487174717754e-09
ENSG00000142156,COL6A1,1.7286461508511826,2.838151394309216,1.408487174717754e-09
ENSG00000166147,FBN1,0.7078417409925255,2.9191998761801687,1.4273479608492434e-09
ENSG00000077943,ITGA8,0.1407281799599383,3.3443612112828136,1.5331209013568077e-09
ENSG00000064309,CDON,0.056711356103258725,4.106344625579112,1.9360363636327864e-09
ENSG00000181234,TMEM132C,0.050410094,4.981320041110867,1.950690883658427e-09
ENSG00000066468,FGFR2,0.23944794799153682,3.139741835459219,2.0856658849699333e-09
ENSG00000132613,MTSS2,0.3528706601980543,3.0023528168693656,2.2535545264821854e-09
ENSG00000181195,PENK,0.094518927,4.455769328906898,2.440739940056003e-09
ENSG00000213694,S1PR3,0.201640377,3.192633748765345,2.9133022078464613e-09
ENSG00000184925,LCN12,0.052510514910424744,4.181267744648413,3.30923383598576e-09
ENSG00000162878,PKDCC,0.2919584629019616,3.014422136138072,3.951957267368704e-09
ENSG00000146555,SDK1,0.21634332143094995,3.0950720927996036,4.014454244661905e-09
ENSG00000128849,CGNL1,0.10922187101368347,3.4869351121368606,6.132983409342078e-09
ENSG00000132329,RAMP1,0.15333070353844025,3.163913545325962,6.805111543454122e-09
ENSG00000120833,SOCS2,0.092418506,3.5549545360305106,6.805111543454122e-09
ENSG00000107957,SH3PXD2A,0.5692139816290042,2.8326716992989702,7.828241588829501e-09
ENSG00000183287,CCBE1,0.044108833,4.918885994352052,8.759151680606345e-09
ENSG00000119403,PHF19,0.4263853810726489,2.8628905887148335,9.502903647843815e-09
ENSG00000164946,FREM1,0.046209253,4.370039454881013,1.055144309299062e-08
ENSG00000067445,TRO,0.1260252357850194,3.1876357075953603,1.0771831561558437e-08
ENSG00000004776,HSPB6,0.06931388,3.751737008853591,1.09159215871798e-08
ENSG00000143869,GDF7,0.065113038,3.818996762401894,1.2251525924552741e-08
ENSG00000101493,ZNF516,0.2814563599198766,2.914649001,1.3779969667318369e-08
ENSG00000113721,PDGFRB,0.5188038873149965,2.8233938857109595,1.4843976953807364e-08
ENSG00000165633,VSTM4,0.11552313280293443,3.331904325994242,1.4843976953807364e-08
ENSG00000172201,ID4,0.12812565638143636,3.4189644859980968,1.8759380855481014e-08
ENSG00000174807,CD248,0.16803364771335919,3.1086900903143597,2.3231307841352936e-08
ENSG00000077616,NAALAD2,0.044108833,4.333923493630896,2.3500683325586635e-08
ENSG00000149798,CDC42EP2,0.20794163904528198,2.9499820745778607,2.504804321192298e-08
ENSG00000138944,SHISAL1,0.058811777,3.6500107099291963,2.7294565133665105e-08
ENSG00000168297,PXK,0.14912986234560627,3.076597282,2.8643823404977283e-08
ENSG00000142173,COL6A2,1.6992402625013447,2.6714769141984838,2.9241838433720934e-08
ENSG00000180440,SERTM1,0.029405888349837855,5.546917216965092,3.715921711873417e-08
ENSG00000198300,PEG3,0.048309674,4.131879718,3.938401476182763e-08
ENSG00000167535,CACNB3,0.1218243945921854,3.1441580474646855,3.9550265866479065e-08
ENSG00000144749,LRIG1,0.21844374202736694,2.8970280796231638,4.2551040766671995e-08
ENSG00000153930,ANKFN1,0.029405888349837855,5.868845311852455,7.271860522670129e-08
ENSG00000088882,CPXM1,0.090318086,3.2315617760012167,8.274766631118856e-08
ENSG00000168477,TNXB,0.2646529951485407,2.884550213,8.882592254819526e-08
ENSG00000196123,KIAA0895L,0.18693743308111208,2.9043439930738413,9.590994273310464e-08
ENSG00000185761,ADAMTSL5,0.073514721,3.4976736979452436,9.590994273310464e-08
ENSG00000240771,ARHGEF25,0.1659332271169422,2.938107974289569,9.741084314531656e-08
ENSG00000152527,PLEKHH2,0.079815983,3.348503658563084,1.080148256699497e-07
ENSG00000072210,ALDH3A2,0.29825972469121254,2.776051216180596,1.1932513157219266e-07
ENSG00000147454,SLC25A37,0.2415483685879538,2.810573608167818,1.2695686500600737e-07
ENSG00000164418,GRIK2,0.035707150139088824,4.5469172169650935,1.3959790706232716e-07
ENSG00000009413,REV3L,0.094518927,3.1756614097141624,1.497311775034652e-07
ENSG00000218823,PAPOLB,0.027305467753420867,5.354272139022697,1.6950924795045343e-07
ENSG00000099864,PALM,0.077715562,3.385453794270977,1.7351781675704295e-07
ENSG00000158270,COLEC12,0.063012618,3.382172454628461,2.106232988388072e-07
ENSG00000164920,OSR2,0.1029206092244325,3.1193110441831937,2.6280755229827013e-07
ENSG00000125124,BBS2,0.13652733876710432,2.911831237,2.6280755229827013e-07
ENSG00000163638,ADAMTS9,0.44108832524756786,2.7562637519048985,2.8030776234068944e-07
ENSG00000124104,SNX21,0.17223448890619317,2.880297496674803,2.8662039945344456e-07
ENSG00000196781,TLE1,0.14492902115277229,2.931366396410514,3.5161408447617736e-07
ENSG00000077782,FGFR1,0.18483701248469508,2.8107623533854875,3.6192202534234413e-07
ENSG00000153234,NR4A2,0.14702944174918928,2.938441122,3.6712232950252516e-07
ENSG00000151229,SLC2A13,0.15543112413485724,2.877890451455462,3.7251723842992787e-07
ENSG00000103449,SALL1,0.052510514910424744,3.5749315931346892,3.853449686044933e-07
ENSG00000174348,PODN,0.094518927,3.0761257361632475,3.8977405291641597e-07
ENSG00000198598,MMP17,0.10502102982084949,3.137193517582717,3.9788254085786937e-07
ENSG00000198719,DLL1,0.12392481518860239,3.048666349437268,4.121038892994054e-07
ENSG00000119508,NR4A3,0.1260252357850194,3.098276187456717,4.121038892994054e-07
ENSG00000080573,COL5A3,0.13442691817068733,2.950899527734941,4.5464073317525224e-07
ENSG00000121297,TSHZ3,0.14702944174918928,2.912029490912255,4.622057688582646e-07
ENSG00000105472,CLEC11A,0.17013406830977618,2.827653624532346,4.750356121139137e-07
ENSG00000129946,SHC2,0.10922187101368347,2.9802169226366653,4.763779890094594e-07
ENSG00000177519,RPRM,0.029405888349837855,5.546917216965092,5.069125219348648e-07
ENSG00000050555,LAMC3,0.094518927,3.0931992495221894,5.369423850378897e-07
ENSG00000147041,SYTL5,0.027305467753420867,4.9619547162439375,5.511981041152781e-07
ENSG00000106018,VIPR2,0.044108833,3.9839810225739365,5.641936171721069e-07
ENSG00000143772,ITPKB,0.5104022049293285,2.5640171264788756,6.291853602660315e-07
ENSG00000140945,CDH13,0.10922187101368347,3.060518550727526,6.520357519719429e-07
ENSG00000183963,SMTN,0.31296266886613144,2.628530982518745,6.806301484670075e-07
ENSG00000163637,PRICKLE2,0.13442691817068733,2.8413645754303483,6.822099796943612e-07
ENSG00000187516,HYPM,0.023104626560586886,5.672448099048951,7.200036508540484e-07
ENSG00000154734,ADAMTS1,0.29825972469121254,2.746786621675401,7.475761375384831e-07
ENSG00000131370,SH3BP5,0.2856572011127106,2.617043303355735,8.840273404705173e-07
ENSG00000183186,C2CD4C,0.044108833,3.8165242767223733,8.855716654759645e-07
ENSG00000089199,CHGB,0.042008411928339796,5.238794921602761,9.584964310453166e-07
ENSG00000064692,SNCAIP,0.15123028294202326,2.7883745442604324,9.845671974640224e-07
ENSG00000213199,ASIC3,0.060912197,3.476527889073695,1.049623176266567e-06
ENSG00000170153,RNF150,0.039907991331922806,3.824451192494001,1.1330539781166226e-06
ENSG00000099139,PCSK5,0.086117244,3.0874855983277953,1.2605571302750157e-06
ENSG00000184985,SORCS2,0.039907991331922806,3.824451192494001,1.270651624450522e-06
ENSG00000160808,MYL3,0.03360673,4.276828053597349,1.3225098088789212e-06
ENSG00000188803,SHISA6,0.023104626560586886,5.224989122,1.3225098088789212e-06
ENSG00000151572,ANO4,0.029405888349837855,4.809951622798886,1.354213313522113e-06
ENSG00000072195,SPEG,0.10712145041726648,2.9712325298319477,1.4030685002062958e-06
ENSG00000161091,MFSD12,0.1428286005563553,2.7912555290889816,1.4030685002062958e-06
ENSG00000021762,OSBPL5,0.10502102982084949,2.888425680821971,1.423483178440831e-06
ENSG00000112562,SMOC2,0.065113038,3.2431364687879904,1.4286511118923562e-06
ENSG00000127663,KDM4B,0.29405888349837855,2.5662306920219273,1.4411371045561798e-06
ENSG00000152402,GUCY1A2,0.065113038,3.318098526469212,1.5105602736850762e-06
ENSG00000203618,GP1BB,0.10922187101368347,2.975629653141013,1.5105602736850762e-06
ENSG00000095397,WHRN,0.1428286005563553,2.8257189386572032,1.5792900017261555e-06
ENSG00000130518,IQCN,0.052510514910424744,3.533111417440062,1.7831244279433634e-06
ENSG00000159733,ZFYVE28,0.16803364771335919,2.699415146649221,1.8681353027236663e-06
ENSG00000132840,BHMT2,0.035707150139088824,4.016402500266313,1.8681353027236663e-06
ENSG00000173068,BNC2,0.090318086,2.8978243788242213,1.9274314153506476e-06
ENSG00000171914,TLN2,0.056711356103258725,3.331904325994242,1.959518469474779e-06
ENSG00000090975,PITPNM2,0.1029206092244325,2.942845893296232,1.978211340763709e-06
ENSG00000133392,MYH11,0.13652733876710432,2.856601716097708,2.177157866891316e-06
ENSG00000112186,CAP2,0.046209253,3.678161750243346,2.187408015241186e-06
ENSG00000106483,SFRP4,0.4326866428618999,2.5347717871030033,2.2386115804395785e-06
ENSG00000168874,ATOH8,0.054610935506841735,3.456314668184186,2.255323768865039e-06
ENSG00000184205,TSPYL2,0.2268454244130349,2.5888833824098203,2.425014693560239e-06
ENSG00000131409,LRRC4B,0.050410094,3.3452833557954422,2.4933124612585133e-06
ENSG00000167363,FN3K,0.081916403,3.2035093946672792,2.511494941022888e-06
ENSG00000101849,TBL1X,0.065113038,3.1981890627340155,2.6955333968294806e-06
ENSG00000174473,GALNTL6,0.021004205964169898,5.421386334881235,2.914560661624266e-06
ENSG00000227051,C14orf132,0.084016824,3.0279522750181767,3.0210928371395753e-06
ENSG00000106333,PCOLCE,0.15123028294202326,2.641344753052554,3.460972880369848e-06
ENSG00000196557,CACNA1H,0.10712145041726648,2.8636526426321325,3.7583444896352065e-06
ENSG00000106038,EVX1,0.025205047157003876,5.787925316468887,3.854935477129243e-06
ENSG00000132386,SERPINF1,0.24995005097362177,2.5260298504912693,4.2787293864746695e-06
ENSG00000184702,SEPTIN5,0.12392481518860239,2.729293959453662,4.865415597987367e-06
ENSG00000095794,CREM,0.25415089216645576,2.5089877613327705,4.905134010312499e-06
ENSG00000188290,HES4,0.6196240759430119,2.421538654476042,4.939438002622529e-06
ENSG00000253873,PCDHGA11,0.035707150139088824,3.909487296349802,4.939438002622529e-06
ENSG00000152049,KCNE4,0.039907991331922806,3.698920310410143,4.977587501928688e-06
ENSG00000178607,ERN1,0.48099631657949066,2.4251810090734747,5.02556013237184e-06
ENSG00000179954,SSC5D,0.077715562,2.9619547162439366,5.424552153163298e-06
ENSG00000149090,PAMR1,0.052510514910424744,3.452941068756079,5.4650060423335005e-06
ENSG00000165185,KIAA1958,0.06931388,3.041923020947352,5.658807694431587e-06
ENSG00000112769,LAMA4,0.27515509813062566,2.4749673750860777,6.306563547318202e-06
ENSG00000198932,GPRASP1,0.11132229161010046,2.731949110797613,6.395870073984431e-06
ENSG00000260428,SCX,0.081916403,3.080942752461024,6.573448921505584e-06
ENSG00000104415,CCN4,0.21004205964169897,2.5380171576418604,6.908530092365682e-06
ENSG00000012171,SEMA3B,0.12392481518860239,2.8317559931172354,7.077096210588953e-06
ENSG00000122547,EEPD1,0.0714143,2.9551010452028743,7.107005808206614e-06
ENSG00000112149,CD83,0.19323869487036305,2.6245965807869682,7.61722047370587e-06
ENSG00000196581,AJAP1,0.029405888349837855,4.205880299130026,7.737859523600337e-06
ENSG00000116962,NID1,0.13232649757427034,2.652099454,8.311265373123504e-06
ENSG00000117143,UAP1,0.1617323859241082,2.637562581405093,8.57591824217076e-06
ENSG00000090006,LTBP4,0.41588327809056397,2.3786041654568333,8.746684274621714e-06
ENSG00000164828,SUN1,0.25415089216645576,2.452514992249471,8.75057766335893e-06
ENSG00000102878,HSF4,0.090318086,2.826439745587456,8.783573534291083e-06
ENSG00000182175,RGMA,0.090318086,2.871922515381464,8.933082135351931e-06
ENSG00000171246,NPTX1,0.018903785367752907,5.698920310410143,9.42048610657145e-06
ENSG00000162804,SNED1,0.11762355339935142,2.7038501981880856,9.473340008346594e-06
ENSG00000165424,ZCCHC24,0.14492902115277229,2.648294237340175,9.855372632402161e-06
ENSG00000254122,PCDHGB7,0.06931388,2.9548999587099862,1.029180552529744e-05
ENSG00000261934,PCDHGA9,0.03360673,3.93394034,1.038257289590933e-05
ENSG00000164039,BDH2,0.11342271220651745,2.670065447737957,1.0699478565820626e-05
ENSG00000138758,SEPTIN11,0.1617323859241082,2.563192756677923,1.0709885457378148e-05
ENSG00000106123,EPHB6,0.1029206092244325,2.760320855074286,1.0709885457378148e-05
ENSG00000259571,BLID,0.016803364771335916,5.2574105997701075,1.0709885457378148e-05
ENSG00000143416,SELENBP1,0.065113038,3.0077584058570617,1.0834918949347371e-05
ENSG00000168487,BMP1,0.35497108079447126,2.388352077687328,1.109221988407333e-05
ENSG00000069849,ATP1B3,0.3570715013908883,2.440228016815141,1.1437294698909328e-05
ENSG00000175928,LRRN1,0.035707150139088824,3.739562295,1.244996938528867e-05
ENSG00000144893,MED12L,0.031506309,3.739562295,1.3551710862633048e-05
ENSG00000157927,RADIL,0.03360673,3.827025136157829,1.3587330354921955e-05
ENSG00000172346,CSDC2,0.037807570735505815,3.7287555399509067,1.636946211639687e-05
ENSG00000119943,PYROXD2,0.035707150139088824,3.6083177616292357,1.640499940863851e-05
ENSG00000148848,ADAM12,0.1218243945921854,2.618988631585787,1.6949775914831904e-05
ENSG00000113657,DPYSL3,0.17433490950261016,2.500442787165592,1.707764783025051e-05
ENSG00000071205,ARHGAP10,0.1638328065205252,2.510847962257571,1.7168663743539734e-05
ENSG00000137672,TRPC6,0.029405888349837855,4.131879717686248,1.8356312112367183e-05
ENSG00000182704,TSKU,0.35497108079447126,2.358255652941195,1.9060039387925e-05
ENSG00000214021,TTLL3,0.23944794799153682,2.3755989802229145,1.961002262841045e-05
ENSG00000151914,DST,0.6637329084677688,2.2973139603170534,1.9934163913283218e-05
ENSG00000197256,KANK2,0.10502102982084949,2.6685957735533457,2.0217316800022667e-05
ENSG00000253537,PCDHGA7,0.031506309,3.846477498824001,2.0810230938622313e-05
ENSG00000149294,NCAM1,0.025205047157003876,4.4400020130485816,2.098207843530502e-05
ENSG00000166250,CLMP,0.11132229161010046,2.6435932363767662,2.120163921961252e-05
ENSG00000165124,SVEP1,0.058811777,3.0739813339780477,2.1830940323147343e-05
ENSG00000185565,LSAMP,0.039907991331922806,3.254135467737247,2.267058069929239e-05
ENSG00000167601,AXL,0.13232649757427034,2.5328967466501586,2.4168267757128782e-05
ENSG00000020577,SAMD4A,0.096619347,2.6794413024699177,2.427269678211865e-05
ENSG00000157985,AGAP1,0.1260252357850194,2.5147585491907183,2.4497629382012052e-05
ENSG00000134874,DZIP1,0.098719768,2.6360246907990783,2.4497629382012052e-05
ENSG00000124570,SERPINB6,0.23104626560586886,2.385683175786825,2.5518486088213113e-05
ENSG00000047648,ARHGAP6,0.031506309,3.640026621356574,2.57273592618298e-05
ENSG00000123358,NR4A1,0.41588327809056397,2.427819684,2.6741335470494073e-05
ENSG00000125931,CITED1,0.025205047157003876,5.247356935106185,2.682537829866656e-05
ENSG00000145020,AMT,0.15753154473127423,2.461689380098062,2.7795563599598497e-05
ENSG00000139116,KIF21A,0.090318086,2.763174852129439,3.398200871901404e-05
ENSG00000108551,RASD1,0.15333070353844025,2.5251494018828566,3.4815375754872886e-05
ENSG00000086015,MAST2,0.12812565638143636,2.4843052396654146,3.591566546212713e-05
ENSG00000166482,MFAP4,0.056711356103258725,2.870456362,3.7676268621744893e-05
ENSG00000160360,GPSM1,0.092418506,2.6378908770125835,3.831683134434281e-05
ENSG00000156113,KCNMA1,0.19323869487036305,2.4030814443914412,3.869083593781166e-05
ENSG00000157800,SLC37A3,0.12812565638143636,2.475973965,4.1732305690769525e-05
ENSG00000157110,RBPMS,0.1659332271169422,2.421762085642803,4.2251936048904504e-05
ENSG00000115641,FHL2,0.27305467753420865,2.346720541742841,4.252542179190076e-05
ENSG00000186340,THBS2,0.611222394,2.260501869521259,4.252542179190076e-05
ENSG00000008311,AASS,0.1008201886280155,2.584198233044552,4.252542179190076e-05
ENSG00000157502,PWWP3B,0.077715562,2.778036442722125,4.2745726575878616e-05
ENSG00000105245,NUMBL,0.11552313280293443,2.5927209065782177,4.5354169949338964e-05
ENSG00000106034,CPED1,0.084016824,2.6756505310872956,4.600002026495697e-05
ENSG00000077942,FBLN1,0.6280257583286799,2.2235471479038242,4.6220967342136834e-05
ENSG00000154217,PITPNC1,0.23314668620228585,2.324984912054452,4.70580080551078e-05
ENSG00000166341,DCHS1,0.0714143,2.704656679959288,4.7708383629529055e-05
ENSG00000188153,COL4A5,0.23734752739511983,2.327239180325681,4.7708383629529055e-05
ENSG00000143847,PPFIA4,0.037807570735505815,3.4198052990617533,4.810301655015628e-05
ENSG00000088756,ARHGAP28,0.027305467753420867,3.8307101829656833,4.819971680092896e-05
ENSG00000171551,ECEL1,0.025205047157003876,4.492469432942717,5.0602282610047703e-05
ENSG00000100842,EFS,0.201640377,2.344313694030998,5.090524371519632e-05
ENSG00000198075,SULT1C4,0.031506309,3.664274167603253,5.18411085638075e-05
ENSG00000160460,SPTBN4,0.018903785367752907,4.961954716243936,5.6685000194094554e-05
ENSG00000177374,HIC1,0.18483701248469508,2.3951167634586987,5.7200629513071094e-05
ENSG00000266714,MYO15B,0.2268454244130349,2.295510813384138,5.881302066045016e-05
ENSG00000187240,DYNC2H1,0.06931388,2.7214907219854707,5.888032832500925e-05
ENSG00000204186,ZDBF2,0.0714143,2.7573369966354653,5.9027848651649526e-05
ENSG00000157168,NRG1,0.1029206092244325,2.6020587711575542,6.160145854236351e-05
ENSG00000272674,PCDHB16,0.025205047157003876,4.037903569477234,6.224358136849846e-05
ENSG00000196569,LAMA2,0.077715562,2.6863202736305096,6.353687115049084e-05
ENSG00000119699,TGFB3,0.1218243945921854,2.4724582247646474,6.468635229499169e-05
ENSG00000176387,HSD11B2,0.037807570735505815,3.6450976109039956,6.468635229499169e-05
ENSG00000138735,PDE5A,0.06931388,2.751737008853591,6.513650313172279e-05
ENSG00000253304,TMEM200B,0.050410094,2.971604886277656,6.688016374279596e-05
ENSG00000164694,FNDC1,0.03360673,3.4249266925864816,6.756050496305383e-05
